,OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id,Latitude0,Longitude0
683,970,8f554e53-570e-3e1a-8abd-a0f6e7a763d8,NM-00523,31.9668423,-106.8172707,DONA ANA COUNTY,27S/1E-11,,NM,BASIN AND RANGE,,,,1250.0,115.0,,,,29.0,28.55,a,50.0,110.0,75.0,,,,,,75.0,SMU 1579,31.9668423,-106.8172707
684,124,cfee562a-3fe3-3aed-95d5-0577de295b47,NM-00520,31.966842,-106.8672721,DONA ANA COUNTY,27S/1E-17,,NM,BASIN AND RANGE,,,,1263.0,110.0,,,,27.0,27.15,a,20.0,105.0,63.0,,,,,,63.0,SMU 1579,31.966842,-106.8672721
685,971,bf371d5c-05dd-3afd-94cd-f9b7a9328b8a,NM-00524,31.9668417,-106.9338739,DONA ANA COUNTY,27S/1W-15,,NM,BASIN AND RANGE,,,,1250.0,90.0,,,,27.0,26.79,a,20.0,90.0,60.0,,,,,,60.0,SMU 1579,31.9668417,-106.9338739
686,356,263e30d1-8e0f-37d0-92d1-24b61cf9e28b,NM-00290,31.9609337,-108.673622,ANIMAS,27S/18W-15B,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,26.3,a,,,65.7,,,,,,65.7,SMU 100563,31.9609337,-108.673622
687,678,76f04026-5e01-3e2f-bba0-ff7013e21057,NM-00408,31.9581431,-106.6725666,STRAUSS PROSPECT  NEW MEXICO,27S/3E-18D,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,1/10/1977 0:00:00,1170.0,45.7,,,,24.9,24.9,a,18.3,45.7,78.29999999999998,,,,,,78.29999999999998,SMU 1607,31.9581431,-106.6725666
688,677,4a833930-3a68-32bf-a36c-306cb9fc9f6b,NM-00407,31.9578431,-106.6935672,STRAUSS PROSPECT  NEW MEXICO,27S/2E-13,,NM,BASIN AND RANGE,,1/15/1977 0:00:00,1/26/1977 0:00:00,1244.0,151.4,,,,27.16,27.16,a,45.7,151.4,38.2,,,,,,38.2,SMU 1607,31.9578431,-106.6935672
689,643,6cd19af4-2cb1-3364-9030-1d42ef85a561,NM-00287,31.9577335,-108.7376238,ANIMAS,27S/19W-13D,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,20.9,a,,,21.5,,,,,,21.5,SMU 100563,31.9577335,-108.7376238
690,651,4d0576b6-99d4-3d70-ab6f-f613f47d8693,NM-00323,31.9572336,-108.7166232,ANIMAS,27S/18W-18D,,NM,BASIN AND RANGE,,1/11/1974 0:00:00,,,,,,,,19.8,b,,,110.0,,,,,,110.0,SMU 100563,31.9572336,-108.7166232
691,808,3ad8d56c-8163-39db-91c7-1acfd5c771b5,TX-00096,31.9565451,-106.2505548,El Paso  County,,,TX,BASIN AND RANGE,,,,,,,,,,,a,,,48.0,,,,,,48.0,SMU 1639,31.9565451,-106.2505548
692,634,5a5492cd-0277-304b-adc0-92a1d0a38b8e,NM-00263,31.9563329,-108.8666273,ANIMAS,27S/20W-14C,,NM,BASIN AND RANGE,,1/24/1974 0:00:00,,,,,,,,26.9,a,,,88.9,,,,,,88.9,SMU 100563,31.9563329,-108.8666273
693,804,659b4ede-702a-3b0b-81f7-465961ceadab,TX-00064,31.9557444,-106.3965589,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,21.0,,,,,,21.0,SMU 1639,31.9557444,-106.3965589
694,810,95087dfa-7bce-3a4b-b659-1ddd2f9da0ab,TX-00102,31.9550457,-106.1025507,El Paso  County,,,TX,BASIN AND RANGE,,1/3/1977 0:00:00,,,,,,,,,a,,,179.0,,,,,,179.0,SMU 1639,31.9550457,-106.1025507
695,386,7a5b07ae-d503-3773-af48-0c4f205cd0a3,NM-00362,31.9538334,-108.7676246,ANIMAS,27S/19W-15D,,NM,BASIN AND RANGE,,,,,,,,,,21.6,a,,,36.0,,,,,,36.0,SMU 100563,31.9538334,-108.7676246
696,384,d2b04dea-6390-35ce-b22b-16738bdfac46,NM-00361,31.9538334,-108.7806249,ANIMAS,27S/19W-15C,,NM,BASIN AND RANGE,,,,,,,,,,23.0,b,,,53.0,,,,,,53.0,SMU 100563,31.9538334,-108.7806249
697,277,cd9852b8-b692-3fac-90c4-8628450b6dde,TX-00278,31.9537436,-106.6044647,EL PASO AMS / CANUTILLO,,,TX,RIO GRANDE RIFT,,1/22/1988 0:00:00,,1151.5,244.8,19.0,,,37.5,37.5,a,76.0,244.0,77.0,,15.0,,,,77.0,SMU 1636,31.9537436,-106.6044647
698,812,e4219672-35ad-3777-bcc3-c9e66ab3fb62,TX-00279,31.9537436,-106.6058647,EL PASO AMS / CANUTILLO,,,TX,RIO GRANDE RIFT,,1/23/1988 0:00:00,,1150.6,243.6,21.0,,,35.0,35.0,a,76.0,244.0,70.0,,15.0,,,,70.0,SMU 1636,31.9537436,-106.6058647
699,1139,8e020d75-ccb4-37fd-b901-4d78f460de53,TX-00280,31.9537436,-106.6072648,EL PASO AMS / CANUTILLO,,,TX,RIO GRANDE RIFT,,1/24/1988 0:00:00,,1150.6,243.9,4.0,,,38.0,38.0,a,76.0,244.0,77.0,,15.0,,,,77.0,SMU 1636,31.9537436,-106.6072648
700,1140,7c009dfd-8287-3eaf-b30b-3d466192729a,TX-00281,31.9534435,-106.6127649,EL PASO AMS / CANUTILLO,,,TX,RIO GRANDE RIFT,,1/25/1988 0:00:00,,1149.7,243.9,17.0,,,36.0,36.0,a,76.0,244.0,70.0,,15.0,,,,70.0,SMU 1636,31.9534435,-106.6127649
701,354,cfdddace-6068-3c26-aa9c-e7cbeba03755,NM-00260,31.9522334,-108.7916252,ANIMAS,27S/19W-16C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,32.7,b,,,172.5,,,,,,172.5,SMU 100563,31.9522334,-108.7916252
702,679,41a412c4-c92e-35c0-9ca6-40bbcf44354a,NM-00409,31.9509432,-106.7105676,STRAUSS PROSPECT  NEW MEXICO,27S/2E-23B,,NM,BASIN AND RANGE,,1/15/1977 0:00:00,1/9/1977 0:00:00,1250.0,91.4,,,,25.58,25.58,a,73.09999999999998,91.4,49.9,,,,,,49.9,SMU 1607,31.9509432,-106.7105676
703,695,fc15577e-a65e-3221-9cff-a50cd11fcddb,NM-00546,31.9501418,-107.0172762,DONA ANA COUNTY,27S/2W-22,,NM,BASIN AND RANGE,,,,1254.0,30.0,,,,20.0,20.29,a,20.0,30.0,31.0,,,,,,31.0,SMU 1579,31.9501418,-107.0172762
704,1135,6997b76e-3856-3cee-a139-6b983d47cd64,TX-00091,31.9493453,-106.2405545,El Paso  County,,,TX,BASIN AND RANGE,,1/18/1974 0:00:00,,,,,,,,,a,,,41.0,,,,,,41.0,SMU 1639,31.9493453,-106.2405545
705,266,0eb47159-602a-3ad2-bdc1-24dd940f7d32,TX-00066,31.9484438,-106.5945644,El Paso  County,,,TX,BASIN AND RANGE,,1/28/1974 0:00:00,,,,,,,,,a,,,23.0,,,,,,23.0,SMU 1639,31.9484438,-106.5945644
706,96,a4a8919f-cdce-31c6-a817-87d42dde038a,NM-00360,31.9484334,-108.8016255,ANIMAS,27S/19W-20A,,NM,BASIN AND RANGE,,,,,,,,,,20.4,a,,,27.4,,,,,,27.4,SMU 100563,31.9484334,-108.8016255
707,403,c7d76a8e-5c9a-39f6-bd5b-9fb466aa513c,NM-00410,31.9459432,-106.7325682,STRAUSS PROSPECT  NEW MEXICO,27S/2E-22B,,NM,BASIN AND RANGE,,1/15/1977 0:00:00,1/8/1977 0:00:00,1256.0,151.4,,,,28.75,28.75,a,94.5,151.4,47.0,,,,,,47.0,SMU 1607,31.9459432,-106.7325682
708,95,3ff462f5-4785-3424-9664-a70b1a661d2a,NM-00359,31.9457334,-108.8186259,ANIMAS,27S/19W-19A,,NM,BASIN AND RANGE,,,,,,,,,,20.0,a,,,20.83,,,,,,20.83,SMU 100563,31.9457334,-108.8186259
709,93,94937609-b67a-3bb9-9edb-5c60178ef85a,NM-00357,31.9438333,-108.8536269,ANIMAS,27S/20W-23A,,NM,BASIN AND RANGE,,,,,,,,,,22.3,b,,,48.0,,,,,,48.0,SMU 100563,31.9438333,-108.8536269
710,938,7713f323-5a31-332c-8e16-1c0c1ec5c973,NM-00358,31.9423334,-108.8316263,ANIMAS,27S/19W-19C,,NM,BASIN AND RANGE,,,,,,,,,,20.0,a,,,11.0,,,,,,11.0,SMU 100563,31.9423334,-108.8316263
711,271,8d5b7c97-c27c-3fea-836c-8b305471944c,TX-00083,31.9396447,-106.4465602,El Paso  County,,,TX,BASIN AND RANGE,,1/28/1974 0:00:00,,,,,,,,,a,,,33.0,,,,,,33.0,SMU 1639,31.9396447,-106.4465602
712,97,3d262809-ee5e-3318-ba00-e0117d467181,NM-00366,31.9396338,-108.7796248,ANIMAS,27S/19W-22C,,NM,BASIN AND RANGE,,,,,,,,,,21.8,a,,,43.4,,,,,,43.4,SMU 100563,31.9396338,-108.7796248
713,640,77f152c3-3880-36d5-9f76-894eb133c77f,NM-00284,31.938933,-108.933629,ANIMAS,27S/20W-19C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,21.0,a,,,12.1,,,,,,12.1,SMU 100563,31.938933,-108.933629
714,510,2502be27-9769-3f3f-a8b2-97fceb1bb115,NM-06297,31.938343,-106.8195706,,27S/1E-11,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/13/1980 0:00:00,,1268.0,,,18.9,22.1,,28.5,a,30.0,110.0,80.0,,,,,,80.0,SMU 100561,31.938343,-106.8195706
715,1125,d4306b57-e471-382d-88ab-45b58349afff,TX-00056,31.9374448,-106.4215595,El Paso  County,,,TX,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,,a,,,18.0,,,,,,18.0,SMU 1639,31.9374448,-106.4215595
716,1127,03dc11cf-0236-38b1-9cc9-81820370b558,TX-00059,31.9365446,-106.4875613,El Paso  County,,,TX,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,,a,,,19.0,,,,,,19.0,SMU 1639,31.9365446,-106.4875613
717,122,da3cf8fe-59e1-367a-aca9-3646baa99a17,NM-00518,31.9334427,-106.9172733,DONA ANA COUNTY,27S/1W-26,,NM,BASIN AND RANGE,,,,1227.0,25.0,,,,20.0,20.26,b,10.0,20.0,133.0,,,,,,133.0,SMU 1579,31.9334427,-106.9172733
718,680,d21d2c7e-079b-3a24-96c1-c830c3385ec2,NM-00411,31.9333436,-106.7193678,STRAUSS PROSPECT  NEW MEXICO,27S/2E-27A,,NM,BASIN AND RANGE,,1/17/1977 0:00:00,1/16/1977 0:00:00,1253.0,151.4,,,,27.14,27.14,a,60.9,151.4,45.9,,,,,,45.9,SMU 1607,31.9333436,-106.7193678
719,667,b0c9eb8b-3b91-3d86-b1eb-e3c49506db5b,NM-00365,31.929534,-108.7996253,ANIMAS,27S/19W-29A,,NM,BASIN AND RANGE,,,,,,,,,,20.4,a,,,31.5,,,,,,31.5,SMU 100563,31.929534,-108.7996253
720,536,4d6199d7-deb6-3837-bf84-3dc2b7d232f9,TX-00094,31.9289442,-106.6085646,El Paso  County,,,TX,BASIN AND RANGE,,1/28/1977 0:00:00,1/23/1977 0:00:00,,,,,,,,a,,,44.0,,,,,,44.0,SMU 1639,31.9289442,-106.6085646
721,531,7001e593-c083-36f2-b30d-e1a0bc12f4d2,TX-00073,31.928245,-106.44356,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,25.0,,,,,,25.0,SMU 1639,31.928245,-106.44356
722,941,7acaffbc-84f6-3063-a87d-0905f6bd7116,NM-00364,31.926934,-108.8136257,ANIMAS,27S/19W-29B,,NM,BASIN AND RANGE,,,,,,,,,,26.9,a,,,110.0,,,,,,110.0,SMU 100563,31.926934,-108.8136257
723,535,c94508aa-3bbb-388d-9807-1cb1a121905f,TX-00093,31.9241469,-106.0415488,El Paso  County,,,TX,BASIN AND RANGE,,1/5/1974 0:00:00,,,,,,,,,a,,,42.0,,,,,,42.0,SMU 1639,31.9241469,-106.0415488
724,404,f7f2a114-e89e-3561-ad85-c281700a655f,NM-00412,31.923944,-106.6985671,STRAUSS PROSPECT  NEW MEXICO,27S/2E-25C,,NM,BASIN AND RANGE,,1/17/1977 0:00:00,1/20/1977 0:00:00,1243.0,152.3,,,,28.06,28.06,a,106.6,152.3,41.9,,,,,,41.9,SMU 1607,31.923944,-106.6985671
725,939,705cdb87-5dcc-3655-857b-7df439c05b83,NM-00363,31.921434,-108.8346262,ANIMAS,27S/19W-31B,,NM,BASIN AND RANGE,,,,,,,,,,23.4,a,,,48.6,,,,,,48.6,SMU 100563,31.921434,-108.8346262
726,357,fb78e977-2744-318d-a0ea-a6a473a73b1a,NM-00293,31.9188338,-108.8966279,ANIMAS,27S/20W-33B,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,23.1,a,,,31.7,,,,,,31.7,SMU 100563,31.9188338,-108.8966279
727,509,026ee720-293f-3fe8-aa72-ccfbf08760ce,NM-06296,31.9170438,-106.7862695,,27S/2E-21,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/13/1980 0:00:00,,1262.0,,,18.62,20.26,,23.28,a,20.0,50.0,82.0,,,,,,82.0,SMU 100561,31.9170438,-106.7862695
728,127,87dc287b-4229-3422-85f5-441b0920de19,NM-00548,31.9168428,-107.0005755,DONA ANA COUNTY,27S/2W-36,,NM,BASIN AND RANGE,,,,1248.0,60.0,,,,22.0,22.32,a,15.0,60.0,40.0,,,,,,40.0,SMU 1579,31.9168428,-107.0005755
729,696,b24b232f-cc82-39d3-9dd5-23d47ef6bca0,NM-00547,31.9151429,-106.9905752,DONA ANA COUNTY,28S/2W-21,,NM,BASIN AND RANGE,,,,1235.0,130.0,,,,26.0,26.13,a,30.0,100.0,36.0,,,,,,36.0,SMU 1579,31.9151429,-106.9905752
730,786,65eb4653-ba68-3d73-8e0c-20c3953f7421,NM-06247,31.9128415,-107.3146842,,27S/5W-26,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1279.0,,,16.9,20.3,,23.3,a,20.0,60.0,42.0,,,,,,42.0,SMU 100561,31.9128415,-107.3146842
731,944,4e4628d4-b27e-3ccb-beae-b7303e7f6dae,NM-00375,31.9101399,-107.6722941,TRES HERMANAS NEW MEXICO,27S/8W-32DD,,NM,BASIN AND RANGE,,,,,85.0,,,,,23.0,a,0.0,85.0,43.0,,,,,,43.0,SMU 100571,31.9101399,-107.6722941
732,788,83253596-34f3-3494-b907-6fa87e70d4a7,NM-06262,31.9101381,-108.0506045,,28S/12W-3,,NM,Basin and Range,,1/1/1980 0:00:00,,1548.0,,,16.9,18.4,,23.2,b,55.0,75.0,105.0,,,,,,105.0,SMU 100561,31.9101381,-108.0506045
733,681,59508293-f3f0-34ed-9f1b-6adbde106a5e,NM-00413,31.9089445,-106.6795665,STRAUSS PROSPECT  NEW MEXICO,27S/3E-31C,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,1/23/1977 0:00:00,1186.0,152.1,,,,29.63,29.63,a,51.8,152.1,45.9,,,,,,45.9,SMU 1607,31.9089445,-106.6795665
734,376,9f09d253-67aa-367d-a2ab-24e8dcde3e61,NM-00321,31.9088343,-108.8446264,ANIMAS,27S/20W-36C,,NM,BASIN AND RANGE,,1/11/1974 0:00:00,,,,,,,,26.4,a,,,77.5,,,,,,77.5,SMU 100563,31.9088343,-108.8446264
735,975,36ba2a07-6c20-30c3-8fc8-6014ad63d7fd,NM-00545,31.9001434,-106.9838749,DONA ANA COUNTY,28S/1W-6,,NM,BASIN AND RANGE,,,,1235.0,95.0,,,,24.0,24.31,c,45.0,75.0,50.0,,,,,,50.0,SMU 1579,31.9001434,-106.9838749
736,934,19d73b03-032c-302c-853d-7dae8da33806,NM-00348,31.9001396,-107.7955974,TRES HERMANAS NEW MEXICO,28S/9W-6,,NM,BASIN AND RANGE,,,,,175.0,,,,,27.0,a,0.0,175.0,52.0,,,,,,52.0,SMU 100571,31.9001396,-107.7955974
737,568,c16592ba-6d00-3065-aeec-b11bdd9c4b6e,NM-00112,31.9001366,-108.433915,SILVER CITY AMS,,,NM,BASIN AND RANGE,,,,1580.0,,,,,,,a,90.0,175.0,40.1,,,40.1,,,40.1,SMU 100708,31.9001366,-108.433915
738,1136,3d6a7da8-b3e1-3a89-bb87-39bc3b182364,TX-00099,31.8936475,-106.0785496,El Paso  County,,,TX,BASIN AND RANGE,,1/27/1977 0:00:00,1/23/1977 0:00:00,,,,,,,,a,,,51.0,,,,,,51.0,SMU 1639,31.8936475,-106.0785496
739,919,4c64ddfc-c433-3f52-afb2-5bc6e33361a4,NM-00302,31.8895356,-108.690622,ANIMAS,28S/18W-9B,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,22.6,a,,,30.7,,,,,,30.7,SMU 100563,31.8895356,-108.690622
740,363,d67abe48-516b-3e66-8ddb-27e61f9e13ce,NM-00299,31.8889353,-108.762624,ANIMAS,28S/19W-11B,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,22.2,b,,,33.8,,,,,,33.8,SMU 100563,31.8889353,-108.762624
741,533,21f54352-af5f-30c0-a568-885a36130fdb,TX-00076,31.8844464,-106.4035587,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,26.0,,,,,,26.0,SMU 1639,31.8844464,-106.4035587
742,716,d294c068-1110-38fd-9fe5-a2b3d17de721,NM-00683,31.8834452,-106.667266,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1149.0,65.0,,,,25.94,25.94,b,10.0,25.0,101.0,,,,,,101.0,SMU 1579,31.8834452,-106.667266
743,693,da50025c-c735-3ae8-9310-d8eee3878fe1,NM-00544,31.8834438,-106.9838748,DONA ANA COUNTY,28S/1W-7,,NM,BASIN AND RANGE,,,,1233.0,130.0,,,,26.0,25.63,b,50.0,90.0,61.2,,,,,,61.2,SMU 1579,31.8834438,-106.9838748
744,526,beab2c40-8eff-340c-9f87-025ea164a6c8,TX-00060,31.8823454,-106.6485655,El Paso  County,,,TX,BASIN AND RANGE,,1/6/1974 0:00:00,,,,,,,,,a,,,20.0,,,,,,20.0,SMU 1639,31.8823454,-106.6485655
745,360,b8923fcc-cf04-3fda-88ba-2edc002c68fa,NM-00297,31.8805353,-108.8146254,ANIMAS,28S/19W-8C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,23.2,a,,,39.9,,,,,,39.9,SMU 100563,31.8805353,-108.8146254
746,527,7be39506-b8d1-3f08-9486-b55731f96486,TX-00063,31.8764467,-106.3705577,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,21.0,,,,,,21.0,SMU 1639,31.8764467,-106.3705577
747,387,ff947405-c90e-32ba-be8f-ac780cac4935,NM-00367,31.8760351,-108.8766271,ANIMAS,28S/20W-15B,,NM,BASIN AND RANGE,,,,,,,,,,22.1,a,,,27.7,,,,,,27.7,SMU 100563,31.8760351,-108.8766271
748,445,96dc8246-39c5-3397-bb8e-7d2d8e54ce1d,NM-06019,31.8751375,-108.3756133,Hachita 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,190.0,,,,,23.92,a,,,11.1,,,,,,11.1,SMU 100574,31.8751375,-108.3756133
749,656,99ebd196-0549-3b11-a33a-e1faba545046,NM-00325,31.8736356,-108.7816244,ANIMAS,28S/19W-15B,,NM,BASIN AND RANGE,,1/5/1974 0:00:00,,,,,,,,21.6,b,,,110.0,,,,,,110.0,SMU 100563,31.8736356,-108.7816244
750,942,6812315d-ef01-3404-8b75-649cd6916399,NM-00368,31.8698353,-108.8606266,ANIMAS,28S/20W-14A,,NM,BASIN AND RANGE,,,,,,,,,,24.4,a,,,42.5,,,,,,42.5,SMU 100563,31.8698353,-108.8606266
751,807,35864f35-bc78-37ce-83ef-51296d89f403,TX-00092,31.8692479,-106.1595518,El Paso  County,,,TX,BASIN AND RANGE,,1/19/1978 0:00:00,,,,,,,,,a,,,42.0,,,,,,42.0,SMU 1639,31.8692479,-106.1595518
752,1131,7a5dc2c1-3226-39bb-9695-b3f1fbd9de98,TX-00072,31.8672469,-106.4035586,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,25.0,,,,,,25.0,SMU 1639,31.8672469,-106.4035586
753,270,4a909589-241c-3f8c-b4af-b25d9422f574,TX-00082,31.8672467,-106.4375595,El Paso  County,,,TX,BASIN AND RANGE,,1/7/1974 0:00:00,,,,,,,,,a,,,33.0,,,,,,33.0,SMU 1639,31.8672467,-106.4375595
754,143,5e1e5060-fcb1-39e5-9a30-2b75ca09ea35,NM-00685,31.8668458,-106.6505654,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1146.0,80.0,,,,26.06,26.06,b,10.0,25.0,160.0,,,,,,160.0,SMU 1579,31.8668458,-106.6505654
755,145,d7379715-c69b-3a49-8c01-88eb9459099c,NM-00691,31.8668457,-106.6672659,DONA ANA COUNTY,28S/3E-20,,NM,BASIN AND RANGE,,,,1191.0,90.0,,,,26.46,26.46,b,10.0,30.0,125.0,,,,,,125.0,SMU 1579,31.8668457,-106.6672659
756,721,f61683e6-7252-3585-9661-3855e01fcc3f,NM-00690,31.8668456,-106.6838664,DONA ANA COUNTY,28S/3E-19,,NM,BASIN AND RANGE,,,,1226.0,160.0,,,,28.02,28.02,b,20.0,95.0,70.0,,,,,,70.0,SMU 1579,31.8668456,-106.6838664
757,719,6c406d01-189d-3be1-b5f1-4166ede5aa9d,NM-00689,31.8668456,-106.7005668,DONA ANA COUNTY,28S/2E-14,,NM,BASIN AND RANGE,,,,1233.0,140.0,,,,28.9,28.9,b,35.0,100.0,74.0,,,,,,74.0,SMU 1579,31.8668456,-106.7005668
758,7,6569a653-e612-3ebb-b988-fb8796b13794,NM-00063,31.8668442,-107.0005752,LAS  CRUCES AMS NEW MEXICO,28S/2W-24,,NM,BASIN AND RANGE,,,,1343.0,,,,,,,a,1168.0,2239.0,25.9,*,,25.9,*,,25.9,SMU 100714,31.8668442,-107.0005752
759,921,75c67ab1-facb-3786-b151-5d4a171ed93b,NM-00305,31.8637355,-108.8546264,ANIMAS,28S/20W-14D,,NM,BASIN AND RANGE,,1/24/1973 0:00:00,,,,,,,,26.5,a,,,76.29999999999998,,,,,,76.29999999999998,SMU 100563,31.8637355,-108.8546264
760,98,4275477e-7f63-32d6-a5b0-fe905cb6804e,NM-00369,31.8582358,-108.8356258,ANIMAS,28S/20W-24A,,NM,BASIN AND RANGE,,,,,,,,,,24.75,a,,,43.93,,,,,,43.93,SMU 100563,31.8582358,-108.8356258
761,1008,c397222f-2e9a-3b09-a461-e50402d0206c,NM-00698,31.8501463,-106.6338649,DONA ANA COUNTY,28S/3E-21,,NM,BASIN AND RANGE,,,,1140.0,70.0,,,,26.6,26.6,b,10.0,20.0,164.0,,,,,,164.0,SMU 1579,31.8501463,-106.6338649
762,436,0e85c21b-a91b-3c58-ae90-1fc6b0d437b1,NM-00693,31.8501461,-106.6838663,DONA ANA COUNTY,28S/3E-30,,NM,BASIN AND RANGE,,,,1227.0,180.0,,,,29.48,29.48,a,20.0,130.0,83.0,,,,,,83.0,SMU 1579,31.8501461,-106.6838663
763,718,4b221968-2da9-3972-8b74-5c7ce550a5a3,NM-00684,31.8501459,-106.7172672,DONA ANA COUNTY,28S/2E-23,,NM,BASIN AND RANGE,,,,1233.0,170.0,,,,28.45,28.45,a,25.0,145.0,35.0,,,,,,35.0,SMU 1579,31.8501459,-106.7172672
764,840,5058f114-8477-33d9-847e-058fd0b561b6,NM-00079,31.8501386,-108.300611,DOUGLAS AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1450.0,210.0,,,,,,a,160.0,210.0,32.2,,0.2,32.2,,,32.2,SMU 100623,31.8501386,-108.300611
765,269,af0dd66f-dc6f-3601-b62b-f8f0daddcca3,TX-00080,31.8442478,-106.3285563,El Paso  County,,,TX,BASIN AND RANGE,,1/3/1974 0:00:00,,,,,,,,,a,,,31.0,,,,,,31.0,SMU 1639,31.8442478,-106.3285563
766,1114,9a8ae48b-c102-3caa-9697-90c4ac9feef2,NM-06299,31.8428442,-107.1414789,,28S/3W-15,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/14/1980 0:00:00,,1326.0,,,18.49,20.54,,24.96,a,30.0,110.0,55.3,,,,,,55.3,SMU 100561,31.8428442,-107.1414789
767,71,4555ee7a-5523-3350-907c-a681369fb2df,NM-00308,31.8362366,-108.8006247,ANIMAS,28S/19W-29D,,NM,BASIN AND RANGE,,1/3/1974 0:00:00,,,,,,,,24.9,a,,,62.1,,,,,,62.1,SMU 100563,31.8362366,-108.8006247
768,646,35713e46-b82b-3527-9614-de522301ab38,NM-00311,31.8361369,-108.7306228,ANIMAS,28S/19W-25D,,NM,BASIN AND RANGE,,1/7/1974 0:00:00,,,,,,,,21.5,a,,,28.7,,,,,,28.7,SMU 100563,31.8361369,-108.7306228
769,434,5f04c04e-7982-3e46-9007-77ce1825830f,NM-00686,31.8334468,-106.6172643,DONA ANA COUNTY,28S/3E-27,,NM,BASIN AND RANGE,,,,1143.0,85.0,,,,27.34,27.34,b,10.0,25.0,195.0,,,,,,195.0,SMU 1579,31.8334468,-106.6172643
770,437,4bbda373-4f22-3776-bfb4-89ff3d8f9c40,NM-00694,31.8334466,-106.6672657,DONA ANA COUNTY,28S/3E-30,,NM,BASIN AND RANGE,,,,1224.0,170.0,,,,29.34,29.34,b,35.0,90.0,108.0,,,,,,108.0,SMU 1579,31.8334466,-106.6672657
771,714,484d2fb0-23e6-3f1e-bfa2-0374b02d040d,NM-00682,31.8334465,-106.7005666,DONA ANA COUNTY,28S/2E-36,,NM,BASIN AND RANGE,,,,1233.0,170.0,,,,29.14,29.14,b,65.0,100.0,84.0,,,,,,84.0,SMU 1579,31.8334465,-106.7005666
772,265,84c9cf12-9616-3ec2-ba75-e5730d9d5a7a,TX-00065,31.8293479,-106.4115586,El Paso  County,,,TX,BASIN AND RANGE,,1/24/1974 0:00:00,,,,,,,,,a,,,23.0,,,,,,23.0,SMU 1639,31.8293479,-106.4115586
773,1128,a27e8033-df15-33a2-b9f6-04b9dd8d884c,TX-00062,31.8259482,-106.3645572,El Paso  County,,,TX,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,,a,,,21.0,,,,,,21.0,SMU 1639,31.8259482,-106.3645572
774,809,544e8166-0a4b-3a6e-b70f-667e2db68160,TX-00098,31.8204492,-106.1685517,El Paso  County,,,TX,BASIN AND RANGE,,1/27/1977 0:00:00,1/6/1977 0:00:00,,,,,,,,a,,,49.0,,,,,,49.0,SMU 1639,31.8204492,-106.1685517
775,1116,ecbb93a9-e291-383c-98d6-22f2ec190989,NM-06304,31.820346,-106.8862717,,29S/1E-6,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/15/1980 0:00:00,,1259.0,,95.0,18.7,20.98,,26.37,a,30.0,100.0,77.0,,,,,,77.0,SMU 100561,31.820346,-106.8862717
776,1117,5d32254a-850f-3575-8bed-ece4b6da384d,NM-06306,31.819846,-106.8862717,,29S/2E-6,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/15/1980 0:00:00,,1250.0,,0.0,18.5,20.4,,23.68,a,20.0,55.0,91.4,,,,,,91.4,SMU 100561,31.819846,-106.8862717
